Vcell, current, timestamp, time, supply voltage, supply current, temperature
4.156637167765437,0.03103566457832348,0.6456073169865112,2022-02-04-13-30-53,994.0130128860474,0.0,0.0,21.05
4.155815711666318,0.03103566457832348,0.6454026397016488,2022-02-04-13-30-55,996.2282860279083,0.0,0.0,21.05
4.15598000288539,0.031199951014441868,0.6452856812531521,2022-02-04-13-30-57,998.4264709949493,0.0,0.0,21.05
4.155651420447625,0.030707091706100066,0.6451492297299061,2022-02-04-13-30-59,1000.6261925697327,0.0,0.0,21.05
4.156144294104837,0.033007101812042736,0.645197962416783,2022-02-04-13-31-02,1002.8404815196991,0.0,0.0,21.05
4.156637167765437,0.030707091706100066,0.6449445524450405,2022-02-04-13-31-04,1005.0273439884186,0.0,0.0,21.05
4.156472876544861,0.032678528939710516,0.6451199901177929,2022-02-04-13-31-06,1007.2204964160919,0.0,0.0,21.05
4.156144294104837,0.030707091706100066,0.6450127782066802,2022-02-04-13-31-08,1009.4317409992218,0.0,0.0,21.05
4.156308585324661,0.031364237450564734,0.6450712574309221,2022-02-04-13-31-10,1011.5861086845398,0.0,0.0,21.05
4.155487129229307,0.030871378142209548,0.644973792057176,2022-02-04-13-31-12,1013.7914197444916,0.0,0.0,21.05
4.15598000288539,0.033007101812042736,0.644954298982432,2022-02-04-13-31-15,1015.9949507713318,0.0,0.0,21.05
4.155815711666318,0.031528523886692084,0.644905566295555,2022-02-04-13-31-17,1018.1828303337097,0.0,0.0,21.05
4.15598000288539,0.030707091706100066,0.6449445524450582,2022-02-04-13-31-19,1020.3973369598389,0.0,0.0,21.05
4.155487129229307,0.030707091706100066,0.644915312832936,2022-02-04-13-31-21,1022.5915002822876,0.0,0.0,21.05
4.156144294104837,0.030707091706100066,0.644798354384446,2022-02-04-13-31-23,1024.7783625125885,0.0,0.0,21.05
4.15598000288539,0.033007101812042736,0.6448958197581974,2022-02-04-13-31-26,1026.9774630069733,0.0,0.0,21.05
4.156144294104837,0.031199951014441868,0.6447691147723282,2022-02-04-13-31-28,1029.1757094860077,0.0,0.0,21.05
4.15598000288539,0.03169281032282394,0.6448373405339435,2022-02-04-13-31-30,1031.3823029994965,0.0,0.0,21.05
4.155322838011367,0.031528523886692084,0.6447788613096896,2022-02-04-13-31-32,1033.5873675346375,0.0,0.0,21.05
4.155487129229307,0.03103566457832348,0.6446813959359393,2022-02-04-13-31-34,1035.7896263599396,0.0,0.0,21.05
4.155487129229307,0.031199951014441868,0.6445839305621892,2022-02-04-13-31-37,1037.988216638565,0.0,0.0,21.05
4.155815711666318,0.03185709675896033,0.6445546909500701,2022-02-04-13-31-39,1040.2017657756805,0.0,0.0,21.05
4.155487129229307,0.03103566457832348,0.6445157048005709,2022-02-04-13-31-41,1042.3914353847504,0.0,0.0,21.05
4.155651420447625,0.030542805269995008,0.6444279859642069,2022-02-04-13-31-43,1044.589614868164,0.0,0.0,21.05
4.154994255576614,0.030871378142209548,0.6443500136652136,2022-02-04-13-31-45,1046.825207710266,0.0,0.0,21.05
4.155651420447625,0.031364237450564734,0.644379253277334,2022-02-04-13-31-48,1049.0415477752686,0.0,0.0,21.05
4.155815711666318,0.030871378142209548,0.644418239426833,2022-02-04-13-31-50,1051.230488061905,0.0,0.0,21.05
4.155815711666318,0.032842815375874315,0.6445254513379561,2022-02-04-13-31-52,1053.4268820285797,0.0,0.0,21.05
4.155651420447625,0.03251424250355132,0.6445157048005704,2022-02-04-13-31-54,1055.623390674591,0.0,0.0,21.05
4.15598000288539,0.033007101812042736,0.6445157048005742,2022-02-04-13-31-56,1057.8226959705353,0.0,0.0,21.05
4.155815711666318,0.031199951014441868,0.6444669721136989,2022-02-04-13-31-59,1060.0254545211792,0.0,0.0,21.05
4.155158546793802,0.031364237450564734,0.6444669721136893,2022-02-04-13-32-01,1062.2226684093475,0.0,0.0,21.05
4.156144294104837,0.032842815375874315,0.6446131701743167,2022-02-04-13-32-03,1064.419988155365,0.0,0.0,21.05
4.155651420447625,0.032678528939710516,0.6445351978753223,2022-02-04-13-32-05,1066.5928647518158,0.0,0.0,21.05
4.154994255576614,0.030871378142209548,0.6445644374874445,2022-02-04-13-32-07,1068.7770779132843,0.0,0.0,21.05
4.155487129229307,0.033007101812042736,0.6445351978753285,2022-02-04-13-32-10,1070.9606928825378,0.0,0.0,21.05
4.155322838011367,0.033007101812042736,0.6446521563238253,2022-02-04-13-32-12,1073.171852350235,0.0,0.0,21.05
4.155651420447625,0.03251424250355132,0.6446521563238253,2022-02-04-13-32-14,1075.3674004077911,0.0,0.0,21.05
4.15598000288539,0.030707091706100066,0.6445741840248371,2022-02-04-13-32-16,1077.569687128067,0.0,0.0,21.05
4.155322838011367,0.03103566457832348,0.644427985964213,2022-02-04-13-32-18,1079.7878015041351,0.0,0.0,21.05
4.15598000288539,0.032678528939710516,0.6444669721137157,2022-02-04-13-32-21,1081.9758327007294,0.0,0.0,21.05
4.154665673143367,0.030871378142209548,0.6443402671278458,2022-02-04-13-32-23,1084.1779050827026,0.0,0.0,21.05
4.154994255576614,0.031364237450564734,0.644135589842967,2022-02-04-13-32-25,1086.386337518692,0.0,0.0,21.05
4.15598000288539,0.030542805269995008,0.6439991383197212,2022-02-04-13-32-27,1088.5854012966156,0.0,0.0,21.05
4.156308585324661,0.030871378142209548,0.6437652214227243,2022-02-04-13-32-29,1090.7918493747711,0.0,0.0,21.05
4.155815711666318,0.030871378142209548,0.6436677560489771,2022-02-04-13-32-32,1093.0066771507263,0.0,0.0,21.05
4.155651420447625,0.032842815375874315,0.6437652214227269,2022-02-04-13-32-34,1095.1886310577393,0.0,0.0,21.05
4.155322838011367,0.033007101812042736,0.643687249123741,2022-02-04-13-32-36,1097.4208018779755,0.0,0.0,21.05
4.154994255576614,0.031364237450564734,0.6436775025863669,2022-02-04-13-32-38,1099.628219127655,0.0,0.0,21.05
4.154829964359802,0.032021383195101234,0.6436190233621122,2022-02-04-13-32-41,1101.827448129654,0.0,0.0,21.05
4.154665673143367,0.03251424250355132,0.6436872491237389,2022-02-04-13-32-43,1104.0118107795715,0.0,0.0,21.05
4.155487129229307,0.032842815375874315,0.6438042075722354,2022-02-04-13-32-45,1106.2293853759766,0.0,0.0,21.05
4.155322838011367,0.03169281032282394,0.6437262352732394,2022-02-04-13-32-47,1108.4258811473846,0.0,0.0,21.05
4.15598000288539,0.030707091706100066,0.6436677560489975,2022-02-04-13-32-49,1110.62957072258,0.0,0.0,21.05
4.155158546793802,0.03169281032282394,0.6437944610348577,2022-02-04-13-32-52,1112.8421716690063,0.0,0.0,21.05
4.154829964359802,0.031199951014441868,0.643696995661112,2022-02-04-13-32-54,1115.0464944839478,0.0,0.0,21.05
4.155651420447625,0.032842815375874315,0.6437262352732349,2022-02-04-13-32-56,1117.2435672283173,0.0,0.0,21.05
4.154501381927309,0.030707091706100066,0.643726235273237,2022-02-04-13-32-58,1119.4442536830902,0.0,0.0,21.05
4.154665673143367,0.030707091706100066,0.6435897837499911,2022-02-04-13-33-00,1121.6450884342194,0.0,0.0,21.05
4.154665673143367,0.032678528939710516,0.6436775025863691,2022-02-04-13-33-03,1123.8532106876373,0.0,0.0,21.05
4.155158546793802,0.030707091706100066,0.6436969956611196,2022-02-04-13-33-05,1126.0482461452484,0.0,0.0,21.05
4.154994255576614,0.032842815375874315,0.6437262352732463,2022-02-04-13-33-07,1128.2467617988586,0.0,0.0,21.05
4.154501381927309,0.030707091706100066,0.6437262352732458,2022-02-04-13-33-09,1130.430244922638,0.0,0.0,21.05
4.154994255576614,0.030707091706100066,0.6436385164368794,2022-02-04-13-33-11,1132.6474995613098,0.0,0.0,21.05
4.154665673143367,0.03169281032282394,0.6435507976005017,2022-02-04-13-33-14,1134.864250421524,0.0,0.0,21.05
4.154829964359802,0.03185709675896033,0.6435507976005048,2022-02-04-13-33-16,1137.069897890091,0.0,0.0,21.05
4.154665673143367,0.030707091706100066,0.6434825718388866,2022-02-04-13-33-18,1139.2664535045624,0.0,0.0,21.05
4.154665673143367,0.032021383195101234,0.643492318376263,2022-02-04-13-33-20,1141.4925932884216,0.0,0.0,21.05
4.154665673143367,0.030707091706100066,0.6435410510631357,2022-02-04-13-33-22,1143.6953275203705,0.0,0.0,21.05
4.154501381927309,0.031528523886692084,0.6436287698995005,2022-02-04-13-33-25,1145.9010348320007,0.0,0.0,21.05
4.154665673143367,0.03185709675896033,0.6435507976004986,2022-02-04-13-33-27,1148.09836602211,0.0,0.0,21.05
4.1540085082813905,0.032842815375874315,0.6436287698994981,2022-02-04-13-33-29,1150.2963767051697,0.0,0.0,21.05
4.154994255576614,0.03251424250355132,0.6436775025863736,2022-02-04-13-33-31,1152.5159184932709,0.0,0.0,21.05
4.154994255576614,0.032842815375874315,0.6436775025863793,2022-02-04-13-33-33,1154.7124235630035,0.0,0.0,21.05
4.154829964359802,0.032842815375874315,0.6435410510631328,2022-02-04-13-33-36,1156.9114391803741,0.0,0.0,21.05
4.154665673143367,0.03185709675896033,0.6434923183762573,2022-02-04-13-33-38,1159.1114099025726,0.0,0.0,21.05
4.155487129229307,0.032842815375874315,0.6434825718388866,2022-02-04-13-33-40,1161.294780254364,0.0,0.0,21.05
4.1540085082813905,0.030707091706100066,0.6434825718388946,2022-02-04-13-33-42,1163.4787318706512,0.0,0.0,21.05
4.154994255576614,0.030707091706100066,0.6435020649136503,2022-02-04-13-33-44,1165.6780169010162,0.0,0.0,21.05
4.154337090711627,0.030542805269995008,0.6434923183762908,2022-02-04-13-33-47,1167.8794827461243,0.0,0.0,21.05
4.1540085082813905,0.030871378142209548,0.6434825718389142,2022-02-04-13-33-49,1170.0796086788177,0.0,0.0,21.05
4.1540085082813905,0.030707091706100066,0.6435410510631613,2022-02-04-13-33-51,1172.2640750408173,0.0,0.0,21.05
4.154501381927309,0.030707091706100066,0.64335586685305,2022-02-04-13-33-53,1174.4600422382355,0.0,0.0,21.05
4.154337090711627,0.030871378142209548,0.6432194153298018,2022-02-04-13-33-55,1176.6595838069916,0.0,0.0,21.05
4.154501381927309,0.032678528939710516,0.643151189568174,2022-02-04-13-33-58,1178.8858923912048,0.0,0.0,21.05
4.154501381927309,0.031528523886692084,0.6431804291802933,2022-02-04-13-34-00,1181.0862226486206,0.0,0.0,21.05
4.154665673143367,0.030871378142209548,0.6431511895681697,2022-02-04-13-34-02,1183.2829308509827,0.0,0.0,21.05
4.1540085082813905,0.032185669631246694,0.6431511895681603,2022-02-04-13-34-04,1185.4968945980072,0.0,0.0,21.05
4.154665673143367,0.030871378142209548,0.6430049915075498,2022-02-04-13-34-06,1187.6949598789215,0.0,0.0,21.05
4.153844217066838,0.031528523886692084,0.6431706826429132,2022-02-04-13-34-09,1189.8960809707642,0.0,0.0,21.05
4.154337090711627,0.033007101812042736,0.6432096687924194,2022-02-04-13-34-11,1192.0935637950897,0.0,0.0,21.05
4.154337090711627,0.03251424250355132,0.6433753599277819,2022-02-04-13-34-13,1194.2962400913239,0.0,0.0,21.05
4.1540085082813905,0.031528523886692084,0.643336373778282,2022-02-04-13-34-15,1196.480237007141,0.0,0.0,21.05
4.154501381927309,0.030707091706100066,0.6432584014792897,2022-02-04-13-34-17,1198.6959929466248,0.0,0.0,21.05
4.154337090711627,0.032185669631246694,0.6431901757176711,2022-02-04-13-34-20,1200.899305343628,0.0,0.0,21.05
4.153844217066838,0.030707091706100066,0.642975751895433,2022-02-04-13-34-22,1203.08584856987,0.0,0.0,21.05
4.15417279949632,0.03169281032282394,0.6430244845823115,2022-02-04-13-34-24,1205.2915551662445,0.0,0.0,21.05
4.15417279949632,0.031528523886692084,0.6431122034186857,2022-02-04-13-34-26,1207.4673659801483,0.0,0.0,21.05
4.154337090711627,0.033007101812042736,0.6432778945540529,2022-02-04-13-34-28,1209.666934967041,0.0,0.0,21.05
4.154337090711627,0.033007101812042736,0.6432096687924345,2022-02-04-13-34-31,1211.883370399475,0.0,0.0,21.05
4.15417279949632,0.031528523886692084,0.6433558668530457,2022-02-04-13-34-33,1214.0856552124023,0.0,0.0,21.05
4.153351343425436,0.032842815375874315,0.6435410510631712,2022-02-04-13-34-35,1216.285560131073,0.0,0.0,21.05
4.154501381927309,0.032678528939710516,0.6437067421985468,2022-02-04-13-34-37,1218.5007286071777,0.0,0.0,21.05
4.153844217066838,0.03103566457832348,0.643628769899546,2022-02-04-13-34-39,1220.698889017105,0.0,0.0,21.05
4.1540085082813905,0.032678528939710516,0.6436092768247934,2022-02-04-13-34-42,1222.8966042995453,0.0,0.0,21.05
4.153844217066838,0.033007101812042736,0.6436287698995395,2022-02-04-13-34-44,1225.0943648815155,0.0,0.0,21.05
4.154665673143367,0.032678528939710516,0.6437652214227856,2022-02-04-13-34-46,1227.311912059784,0.0,0.0,21.05
4.154501381927309,0.033171388248215805,0.643901672946034,2022-02-04-13-34-48,1229.4952850341797,0.0,0.0,21.05
4.153844217066838,0.032678528939710516,0.6439893917824098,2022-02-04-13-34-50,1231.7240345478058,0.0,0.0,21.05
4.1540085082813905,0.032678528939710516,0.6440868571561573,2022-02-04-13-34-53,1233.917561531067,0.0,0.0,21.05
4.15417279949632,0.032185669631246694,0.6440966036935211,2022-02-04-13-34-55,1236.1407136917114,0.0,0.0,21.05
4.15351563463886,0.032678528939710516,0.6440966036935192,2022-02-04-13-34-57,1238.3224892616272,0.0,0.0,21.05
4.153844217066838,0.033007101812042736,0.6442525482915173,2022-02-04-13-34-59,1240.533583164215,0.0,0.0,21.05
4.153679925852661,0.031199951014441868,0.6442915344410111,2022-02-04-13-35-01,1242.733514547348,0.0,0.0,21.05
4.1540085082813905,0.03251424250355132,0.6443987463521285,2022-02-04-13-35-04,1244.9366357326508,0.0,0.0,21.05
4.153351343425436,0.03234995606739671,0.644350013665251,2022-02-04-13-35-06,1247.1401979923248,0.0,0.0,21.05
4.153679925852661,0.032842815375874315,0.644427985964254,2022-02-04-13-35-08,1249.3428297042847,0.0,0.0,21.05
4.153679925852661,0.032678528939710516,0.644379253277394,2022-02-04-13-35-10,1251.5220656394958,0.0,0.0,21.05
4.15351563463886,0.032842815375874315,0.6444767186511428,2022-02-04-13-35-12,1253.7201509475708,0.0,0.0,21.05
4.1540085082813905,0.033007101812042736,0.644466972113773,2022-02-04-13-35-15,1255.9390914440155,0.0,0.0,21.05
4.153679925852661,0.030542805269995008,0.6444279859642804,2022-02-04-13-35-17,1258.1522974967957,0.0,0.0,21.05
4.153187052212388,0.031364237450564734,0.6443402671279076,2022-02-04-13-35-19,1260.3663549423218,0.0,0.0,21.05
4.15351563463886,0.031528523886692084,0.6444474790390223,2022-02-04-13-35-21,1262.5665900707245,0.0,0.0,21.05
4.153679925852661,0.032842815375874315,0.6446229167117657,2022-02-04-13-35-23,1264.7755904197693,0.0,0.0,21.05
4.153351343425436,0.030871378142209548,0.6444962117258962,2022-02-04-13-35-26,1266.9749343395233,0.0,0.0,21.05
4.15351563463886,0.030871378142209548,0.6443792532774093,2022-02-04-13-35-28,1269.1790907382965,0.0,0.0,21.05
4.153187052212388,0.032842815375874315,0.6446326632491518,2022-02-04-13-35-30,1271.385570526123,0.0,0.0,21.05
4.15351563463886,0.032842815375874315,0.6447398751602781,2022-02-04-13-35-32,1273.6031565666199,0.0,0.0,21.05
4.153679925852661,0.03251424250355132,0.6447593682350237,2022-02-04-13-35-34,1275.8048572540283,0.0,0.0,21.05
4.153351343425436,0.030707091706100066,0.6446911424733996,2022-02-04-13-35-37,1278.004639863968,0.0,0.0,21.05
4.153022760999717,0.030707091706100066,0.6445839305622866,2022-02-04-13-35-39,1280.2373762130737,0.0,0.0,21.05
4.153679925852661,0.03185709675896033,0.6445644374875326,2022-02-04-13-35-41,1282.4420421123505,0.0,0.0,21.05
4.1540085082813905,0.030542805269995008,0.644544944412787,2022-02-04-13-35-43,1284.6284296512604,0.0,0.0,21.05
4.153187052212388,0.031528523886692084,0.6444669721137847,2022-02-04-13-35-46,1286.829826593399,0.0,0.0,21.05
4.15351563463886,0.030871378142209548,0.6445351978754049,2022-02-04-13-35-48,1289.0489563941956,0.0,0.0,21.05
4.153679925852661,0.030871378142209548,0.6443987463521559,2022-02-04-13-35-50,1291.2670345306396,0.0,0.0,21.05
4.153679925852661,0.03234995606739671,0.6444279859642718,2022-02-04-13-35-52,1293.483627319336,0.0,0.0,21.05
4.15252988736396,0.03185709675896033,0.6444474790390124,2022-02-04-13-35-54,1295.7027957439423,0.0,0.0,21.05
4.153187052212388,0.032842815375874315,0.6446326632491353,2022-02-04-13-35-57,1297.8868341445923,0.0,0.0,21.05
4.153022760999717,0.03185709675896033,0.6445839305622609,2022-02-04-13-35-59,1300.0848174095154,0.0,0.0,21.05
4.153844217066838,0.033007101812042736,0.6445936770996409,2022-02-04-13-36-01,1302.2663385868073,0.0,0.0,21.05
4.15351563463886,0.030707091706100066,0.6446229167117644,2022-02-04-13-36-03,1304.453451871872,0.0,0.0,21.05
4.15351563463886,0.032842815375874315,0.6447983543845094,2022-02-04-13-36-05,1306.63636302948,0.0,0.0,21.05
4.153351343425436,0.032678528939710516,0.6450322712814986,2022-02-04-13-36-08,1308.8375117778778,0.0,0.0,21.05
4.153351343425436,0.030707091706100066,0.6450615108936213,2022-02-04-13-36-10,1311.027545928955,0.0,0.0,21.05
4.153351343425436,0.03234995606739671,0.6451199901178672,2022-02-04-13-36-12,1313.229655265808,0.0,0.0,21.05
4.153187052212388,0.030871378142209548,0.6450225247441165,2022-02-04-13-36-14,1315.414433002472,0.0,0.0,21.05
4.153022760999717,0.031199951014441868,0.644788607847117,2022-02-04-13-36-16,1317.612361907959,0.0,0.0,21.05
4.153022760999717,0.032185669631246694,0.6447983543844856,2022-02-04-13-36-18,1319.8269855976105,0.0,0.0,21.05
4.15252988736396,0.030542805269995008,0.6445936770996316,2022-02-04-13-36-21,1322.0128951072693,0.0,0.0,21.05
4.152694178575502,0.032678528939710516,0.6445449444127545,2022-02-04-13-36-23,1324.2303066253662,0.0,0.0,21.05
4.153351343425436,0.03103566457832348,0.6444962117258746,2022-02-04-13-36-25,1326.457507610321,0.0,0.0,21.05
4.152858469787422,0.032185669631246694,0.6445741840248774,2022-02-04-13-36-27,1328.6548733711243,0.0,0.0,21.05
4.153351343425436,0.032021383195101234,0.644622916711745,2022-02-04-13-36-30,1330.8463666439056,0.0,0.0,21.05
4.1540085082813905,0.032842815375874315,0.6446619028612514,2022-02-04-13-36-32,1333.0637755393982,0.0,0.0,21.05
4.15252988736396,0.031364237450564734,0.6446521563238784,2022-02-04-13-36-34,1335.2776069641113,0.0,0.0,21.05
4.15252988736396,0.032842815375874315,0.6445839305622638,2022-02-04-13-36-36,1337.468060016632,0.0,0.0,21.05
4.152694178575502,0.03103566457832348,0.6446326632491388,2022-02-04-13-36-38,1339.6495218276978,0.0,0.0,21.05
4.153022760999717,0.030871378142209548,0.6446424097865118,2022-02-04-13-36-40,1341.8257632255554,0.0,0.0,21.05
4.153187052212388,0.03234995606739671,0.644574184024886,2022-02-04-13-36-43,1344.0077097415924,0.0,0.0,21.05
4.152694178575502,0.032185669631246694,0.6446229167117524,2022-02-04-13-36-45,1346.2082240581512,0.0,0.0,21.05
4.152694178575502,0.031364237450564734,0.6445254513380035,2022-02-04-13-36-47,1348.4091594219208,0.0,0.0,21.05
4.152858469787422,0.030707091706100066,0.6444767186511347,2022-02-04-13-36-49,1350.622639656067,0.0,0.0,21.05
4.15252988736396,0.03185709675896033,0.6446521563238743,2022-02-04-13-36-52,1352.8406212329865,0.0,0.0,21.05
4.152858469787422,0.031364237450564734,0.6446424097864989,2022-02-04-13-36-54,1355.0260999202728,0.0,0.0,21.05
4.15252988736396,0.03234995606739671,0.6445449444127549,2022-02-04-13-36-56,1357.2463653087616,0.0,0.0,21.05
4.153351343425436,0.030871378142209548,0.644574184024874,2022-02-04-13-36-58,1359.4620969295502,0.0,0.0,21.05
4.153187052212388,0.030871378142209548,0.6445254513380074,2022-02-04-13-37-00,1361.6581449508667,0.0,0.0,21.05
4.152694178575502,0.030871378142209548,0.6445546909501302,2022-02-04-13-37-03,1363.8283922672272,0.0,0.0,21.05
4.15252988736396,0.031528523886692084,0.6445351978753823,2022-02-04-13-37-05,1366.048372745514,0.0,0.0,21.05
4.152858469787422,0.032185669631246694,0.6444864651885046,2022-02-04-13-37-07,1368.2322719097137,0.0,0.0,21.05
4.15252988736396,0.030871378142209548,0.6443500136652619,2022-02-04-13-37-09,1370.4426736831665,0.0,0.0,21.05
4.152858469787422,0.03169281032282394,0.6443792532773839,2022-02-04-13-37-11,1372.619383573532,0.0,0.0,21.05
4.152858469787422,0.030871378142209548,0.6442720413662603,2022-02-04-13-37-13,1374.8174409866333,0.0,0.0,21.05
4.152694178575502,0.031528523886692084,0.6441550829177638,2022-02-04-13-37-16,1377.0311586856842,0.0,0.0,21.05
4.151708431311889,0.032021383195101234,0.6442525482915147,2022-02-04-13-37-18,1379.2272000312805,0.0,0.0,21.05
4.15252988736396,0.030871378142209548,0.6440673640813941,2022-02-04-13-37-20,1381.4473626613617,0.0,0.0,21.05
4.152201304942003,0.031528523886692084,0.6439991383197617,2022-02-04-13-37-22,1383.6348190307617,0.0,0.0,21.05
4.152365596152793,0.033007101812042736,0.6440186313945079,2022-02-04-13-37-25,1385.8306024074554,0.0,0.0,21.05
4.152037013731588,0.030707091706100066,0.643901672946011,2022-02-04-13-37-27,1388.0316514968872,0.0,0.0,21.05
4.152858469787422,0.030707091706100066,0.6438724333338881,2022-02-04-13-37-29,1390.2498562335968,0.0,0.0,21.05
4.152365596152793,0.031528523886692084,0.6440283779318731,2022-02-04-13-37-31,1392.448347568512,0.0,0.0,21.05
4.15252988736396,0.032021383195101234,0.6441258433056154,2022-02-04-13-37-33,1394.6335456371307,0.0,0.0,21.05
4.152365596152793,0.031199951014441868,0.64411609676824,2022-02-04-13-37-36,1396.8398911952972,0.0,0.0,21.05
4.152858469787422,0.03103566457832348,0.6440283779318668,2022-02-04-13-37-38,1399.0532629489899,0.0,0.0,21.05
4.152694178575502,0.03103566457832348,0.6438919264086191,2022-02-04-13-37-40,1401.2508187294006,0.0,0.0,21.05
4.152365596152793,0.032021383195101234,0.643901672945994,2022-02-04-13-37-42,1403.4458692073822,0.0,0.0,21.05
4.152201304942003,0.032185669631246694,0.6439991383197357,2022-02-04-13-37-44,1405.6590650081635,0.0,0.0,21.05
4.152694178575502,0.033007101812042736,0.6440576175439812,2022-02-04-13-37-47,1407.842714548111,0.0,0.0,21.05
4.152858469787422,0.032678528939710516,0.6441063502308606,2022-02-04-13-37-49,1410.076095342636,0.0,0.0,21.05
4.152365596152793,0.032678528939710516,0.6440088848571167,2022-02-04-13-37-51,1412.2617926597595,0.0,0.0,21.05
4.152365596152793,0.030871378142209548,0.6438821798712454,2022-02-04-13-37-53,1414.4404447078705,0.0,0.0,21.05
4.152201304942003,0.032678528939710516,0.6440186313944968,2022-02-04-13-37-55,1416.670917749405,0.0,0.0,21.05
4.15252988736396,0.032842815375874315,0.6442428017541082,2022-02-04-13-37-58,1418.8694341182709,0.0,0.0,21.05
4.152694178575502,0.03251424250355132,0.6442525482914863,2022-02-04-13-38-00,1421.0555884838104,0.0,0.0,21.05
4.152037013731588,0.030707091706100066,0.6442428017541098,2022-02-04-13-38-02,1423.25350522995,0.0,0.0,21.05
4.152365596152793,0.032185669631246694,0.6441453363803612,2022-02-04-13-38-04,1425.4779467582703,0.0,0.0,21.05
4.152365596152793,0.03251424250355132,0.6442330552167349,2022-02-04-13-38-06,1427.6754939556122,0.0,0.0,21.05
4.15187272252155,0.032678528939710516,0.6443207740531055,2022-02-04-13-38-09,1429.8734300136566,0.0,0.0,21.05
4.152365596152793,0.032678528939710516,0.6443012809783528,2022-02-04-13-38-11,1432.062497138977,0.0,0.0,21.05
4.15252988736396,0.032021383195101234,0.6442135621419799,2022-02-04-13-38-13,1434.2665076255798,0.0,0.0,21.05
4.151708431311889,0.03169281032282394,0.6441453363803522,2022-02-04-13-38-15,1436.460929632187,0.0,0.0,21.05
4.152201304942003,0.031528523886692084,0.6441940690672261,2022-02-04-13-38-17,1438.6497838497162,0.0,0.0,21.05
4.15187272252155,0.032842815375874315,0.6443695067399677,2022-02-04-13-38-20,1440.854672908783,0.0,0.0,21.05
4.151708431311889,0.03234995606739671,0.6443695067399636,2022-02-04-13-38-22,1443.0578634738922,0.0,0.0,21.05
4.152201304942003,0.03185709675896033,0.6442330552167044,2022-02-04-13-38-24,1445.2591712474823,0.0,0.0,21.05
4.152037013731588,0.032678528939710516,0.6441843225298369,2022-02-04-13-38-26,1447.445792913437,0.0,0.0,21.05
4.152201304942003,0.031199951014441868,0.643969898707584,2022-02-04-13-38-28,1449.6617367267609,0.0,0.0,21.05
4.15252988736396,0.03103566457832348,0.6439893917823303,2022-02-04-13-38-31,1451.8652894496918,0.0,0.0,21.05
4.152201304942003,0.032021383195101234,0.6439991383197049,2022-02-04-13-38-33,1454.0652482509613,0.0,0.0,21.05
4.151708431311889,0.032185669631246694,0.6440478710065805,2022-02-04-13-38-35,1456.275863647461,0.0,0.0,21.05
4.152037013731588,0.03169281032282394,0.6439114194833271,2022-02-04-13-38-37,1458.4800472259521,0.0,0.0,21.05
4.1513798488936935,0.030871378142209548,0.6438626867964561,2022-02-04-13-38-39,1460.6643159389496,0.0,0.0,21.05
4.152037013731588,0.030871378142209548,0.6439016729459576,2022-02-04-13-38-42,1462.8370225429535,0.0,0.0,21.05
4.1513798488936935,0.030542805269995008,0.643804207572214,2022-02-04-13-38-44,1464.9961347579956,0.0,0.0,21.05
4.152037013731588,0.032842815375874315,0.6438431937217152,2022-02-04-13-38-46,1467.187285900116,0.0,0.0,21.05
4.151544140102604,0.03185709675896033,0.6438919264085736,2022-02-04-13-38-48,1469.3689320087433,0.0,0.0,21.05
4.15187272252155,0.032678528939710516,0.6439601521701959,2022-02-04-13-38-50,1471.5662500858307,0.0,0.0,21.05
4.151708431311889,0.03251424250355132,0.6439991383196855,2022-02-04-13-38-52,1473.7559895515442,0.0,0.0,21.05
4.152201304942003,0.030707091706100066,0.6438821798711851,2022-02-04-13-38-55,1475.9394283294678,0.0,0.0,21.05
4.152037013731588,0.030707091706100066,0.6438334471843175,2022-02-04-13-38-57,1478.1624433994293,0.0,0.0,21.05
4.152037013731588,0.032842815375874315,0.6438724333338208,2022-02-04-13-38-59,1480.3687283992767,0.0,0.0,21.05
4.151708431311889,0.03169281032282394,0.6437749679600778,2022-02-04-13-39-01,1482.556334733963,0.0,0.0,21.05
4.151215557685161,0.03169281032282394,0.6438237006469434,2022-02-04-13-39-03,1484.73579788208,0.0,0.0,21.05
4.15187272252155,0.03169281032282394,0.6439893917823056,2022-02-04-13-39-06,1486.9328985214233,0.0,0.0,21.05
4.151544140102604,0.030871378142209548,0.6439796452449291,2022-02-04-13-39-08,1489.130732536316,0.0,0.0,21.05
4.151708431311889,0.030707091706100066,0.6437359818105597,2022-02-04-13-39-10,1491.3606495857239,0.0,0.0,21.05
4.15187272252155,0.032842815375874315,0.6438529402590564,2022-02-04-13-39-12,1493.577220916748,0.0,0.0,21.05
4.1513798488936935,0.032842815375874315,0.643765221422694,2022-02-04-13-39-14,1495.771723985672,0.0,0.0,21.05
4.15187272252155,0.031199951014441868,0.6438139541095605,2022-02-04-13-39-17,1497.978581905365,0.0,0.0,21.05
4.1513798488936935,0.032842815375874315,0.6439309125580555,2022-02-04-13-39-19,1500.2059082984924,0.0,0.0,21.05
4.152037013731588,0.031364237450564734,0.6438237006469305,2022-02-04-13-39-21,1502.426364660263,0.0,0.0,21.05
4.151544140102604,0.030542805269995008,0.6436775025863158,2022-02-04-13-39-23,1504.6277368068695,0.0,0.0,21.05
4.151708431311889,0.031528523886692084,0.6435897837499494,2022-02-04-13-39-26,1506.8273825645447,0.0,0.0,21.05
