Vbattery, sensor current, sma current, sma Vbattery, timestamp, time, electronic load voltage, electronic load current, temperature
3.8681423513655298,-0.14245081238220186,-1.382338868213848,3.869672411152132,2022-02-23-13-30-45,9623.774635076523,3.803572,1.30023,18.28
3.867649479620222,-0.14195795306324388,-1.3830049800651298,3.869602712115954,2022-02-23-13-30-45,9624.195644378662,3.803512,1.300246,18.28
3.8679780607834093,-0.14047937510697023,-1.383122529215232,3.8695413105841783,2022-02-23-13-30-46,9624.604474782944,3.803454,1.30023,18.28
3.867485189039154,-0.13817936495453564,-1.3828482478649349,3.8694832280544302,2022-02-23-13-30-46,9625.00782942772,3.803379,1.30027,18.28
3.867649479620222,-0.14064366154651192,-1.3828286563399046,3.869416848020408,2022-02-23-13-30-46,9625.443168401718,3.80332,1.300238,18.28
3.867649479620222,-0.13719364631842856,-1.3811241936632646,3.869357105989834,2022-02-23-13-30-47,9625.877657175064,3.803231,1.300206,18.28
3.8678137702016406,-0.14031508866743952,-1.38079113773796,3.8692973639589314,2022-02-23-13-30-47,9626.296267986298,3.803172,1.300214,18.28
3.867485189039154,-0.142286525942538,-1.3811241936634404,3.869230983924689,2022-02-23-13-30-48,9626.716886043549,3.803113,1.30019,18.28
3.867649479620222,-0.13932937003048568,-1.381888263138839,3.8691646038905922,2022-02-23-13-30-48,9627.136584043503,3.803068,1.300214,18.28
3.867649479620222,-0.13555078192577247,-1.3815356156888539,3.869113159364244,2022-02-23-13-30-48,9627.542575359344,3.802995,1.300254,18.28
3.8673208984584364,-0.14245081238220186,-1.3821625444897832,3.869040141326811,2022-02-23-13-30-49,9627.946664094925,3.80295,1.300198,18.28
3.8673208984584364,-0.14064366154651192,-1.3818490800894359,3.8689837182980074,2022-02-23-13-30-49,9628.367047786713,3.802876,1.300214,18.28
3.867649479620222,-0.14179366662361353,-1.382338868215123,3.8689206572656114,2022-02-23-13-30-50,9628.774646997452,3.802817,1.300174,18.28
3.867649479620222,-0.1398222293489133,-1.3829266139655756,3.868867553238331,2022-02-23-13-30-50,9629.177075624466,3.802758,1.300174,18.28
3.866992317298053,-0.14277938526156309,-1.383338035991304,3.8687961947024045,2022-02-23-13-30-51,9629.627743005753,3.802684,1.30023,18.28
3.867649479620222,-0.14080794798606466,-1.3838474156419063,3.8687331336703004,2022-02-23-13-30-51,9630.062504529953,3.80261,1.300158,18.28
3.867649479620222,-0.14031508866743952,-1.3836515003912835,3.8686733916399505,2022-02-23-13-30-51,9630.468565225601,3.802565,1.300182,18.28
3.867649479620222,-0.13932937003048568,-1.3837298664913218,3.8686169686113474,2022-02-23-13-30-52,9630.889716386795,3.802506,1.300238,18.28
3.8668280267183865,-0.13768650563643364,-1.383298852941051,3.8685505885777007,2022-02-23-13-30-52,9631.327562570572,3.802432,1.300158,18.28
3.8668280267183865,-0.1414650937443862,-1.3839257817416306,3.868480889542341,2022-02-23-13-30-53,9631.745567560196,3.802387,1.300174,18.28
