Vcell, sensor current, smooth current, smooth voltage, timestamp, time, supply voltage, supply current, temperature
3.612670910467996,0.13075753267482915,1.834099707442397,3.609982527811063,2022-02-08-18-40-08,479.01292538642883,3.73,2.001,19.86
3.612670910467996,0.1314146784411504,1.8334140040577176,3.6101003519879,2022-02-08-18-40-09,479.52767753601074,3.73,2.001,19.86
3.613328070690844,0.1314146784411504,1.8327870752484878,3.610209878688116,2022-02-08-18-40-09,480.073294878006,3.73,2.001,19.86
3.613328070690844,0.13601469881150685,1.8327674837235104,3.610331021856341,2022-02-08-18-40-10,480.5893077850342,3.73,2.001,19.86
3.6134923607473746,0.13157896488276447,1.8320621888134982,3.6104538245205693,2022-02-08-18-40-10,481.10137820243835,3.73,2.001,19.86
3.6131637806346406,0.1302646733502295,1.8315136261055798,3.610569989202841,2022-02-08-18-40-11,481.60151171684265,3.73,2.001,19.86
3.6134923607473746,0.13010038690872314,1.8301814023860452,3.610697770353396,2022-02-08-18-40-11,482.0989291667938,3.73,2.001,19.86
3.613328070690844,0.13272896997444258,1.8308475142450864,3.610807297054247,2022-02-08-18-40-12,482.601900100708,3.73,2.001,19.86
3.6138209408614195,0.13535755304365205,1.8304556837398651,3.6109234617370882,2022-02-08-18-40-12,483.1312427520752,3.73,2.001,19.86
3.6138209408614195,0.12862180893576688,1.8306711905179414,3.6110462644016863,2022-02-08-18-40-13,483.64421582221985,3.73,2.001,19.86
3.61447810109344,0.13075753267482915,1.8302205854362992,3.6111790240394903,2022-02-08-18-40-13,484.15975880622864,3.73,2.001,19.86
3.6141495209767744,0.13305754285790167,1.8302989515372516,3.611301826704703,2022-02-08-18-40-14,484.67413306236267,3.73,2.001,19.86
3.6141495209767744,0.12927895470139195,1.8304556837394563,3.6114213103790833,2022-02-08-18-40-14,485.18766474723816,3.74,2.001,19.86
3.613985230918933,0.1374932767899965,1.831200161701008,3.611534156071667,2022-02-08-18-40-15,485.733225107193,3.74,2.001,19.86
3.61447810109344,0.1305932462332825,1.8308866972964026,3.611648661260243,2022-02-08-18-40-15,486.2470872402191,3.74,2.001,19.86
3.615135261330704,0.13305754285790167,1.8310434294986917,3.6117648259448267,2022-02-08-18-40-16,486.7648572921753,3.74,2.001,19.86
3.6148066812114164,0.1351932666017231,1.8307299650940188,3.6118859691152307,2022-02-08-18-40-16,487.2944645881653,3.74,2.001,19.86
3.615135261330704,0.132400397091038,1.830416500689239,3.6120071122862334,2022-02-08-18-40-17,487.8055703639984,3.74,2.001,19.86
3.615135261330704,0.13157896488276447,1.829789571880576,3.6121216174754953,2022-02-08-18-40-17,488.3030002117157,3.74,2.001,19.86
3.615135261330704,0.12927895470139195,1.8296524312037639,3.612242760646621,2022-02-08-18-40-18,488.81579852104187,3.74,2.001,19.86
3.614970971270896,0.13272896997444258,1.8294565159506848,3.6123589253314385,2022-02-08-18-40-18,489.3269865512848,3.74,2.001,19.86
3.614970971270896,0.12977181402575058,1.8290059108695675,3.6124784090073825,2022-02-08-18-40-19,489.8615984916687,3.74,2.001,19.86
3.615463841451303,0.13174325132439207,1.828947136293735,3.612599552179235,2022-02-08-18-40-19,490.4084794521332,3.74,2.001,19.86
3.6157924215732122,0.13125039199954985,1.8287120379901884,3.6127240143420924,2022-02-08-18-40-20,490.92563223838806,3.74,2.001,19.86
3.6156281315120937,0.13256468353273348,1.8288491786672232,3.6128401790274864,2022-02-08-18-40-20,491.4396722316742,3.74,2.001,19.86
3.6161210016964334,0.12862180893576688,1.8288295871421938,3.612962981695136,2022-02-08-18-40-21,491.95301151275635,3.74,2.001,19.86
3.6162852917585355,0.128293236053034,1.8278500108782545,3.6130841248677075,2022-02-08-18-40-22,492.496463060379,3.74,2.001,19.86
3.616613871883724,0.12993610046723017,1.8270663498669437,3.6132052680405304,2022-02-08-18-40-22,492.99392557144165,3.74,2.001,19.86
3.6161210016964334,0.13157896488276447,1.8267137024116569,3.6133214327266208,2022-02-08-18-40-23,493.49379992485046,3.74,2.001,19.86
3.6164495818209654,0.13157896488276447,1.8267920685126093,3.6134458948904715,2022-02-08-18-40-23,494.00758814811707,3.74,2.001,19.86
3.6162852917585355,0.13404326150860726,1.8269292091897686,3.613562059577024,2022-02-08-18-40-24,494.52149963378906,3.74,2.001,19.86
3.6162852917585355,0.13552183948559493,1.8269292091899645,3.6136666077950745,2022-02-08-18-40-24,495.0773775577545,3.74,2.001,19.86
3.6167781619468093,0.1314146784411504,1.8273602227464223,3.6137894104639607,2022-02-08-18-40-25,495.59366512298584,3.74,2.001,19.86
3.6169424520102234,0.13125039199954985,1.8271251244429003,3.613905575151311,2022-02-08-18-40-25,496.1082057952881,3.74,2.001,19.86
3.6164495818209654,0.13256468353273348,1.8272818566453282,3.614025058829394,2022-02-08-18-40-26,496.6356506347656,3.74,2.001,19.86
3.6169424520102234,0.13535755304365205,1.8275953210501346,3.6141412235166417,2022-02-08-18-40-26,497.1678922176361,3.74,2.001,19.86
3.6167781619468093,0.1319075377660332,1.827908785454391,3.614250750221866,2022-02-08-18-40-27,497.67763233184814,3.74,2.001,19.86
3.6171067420739655,0.132400397091038,1.827242673593977,3.6143685744052867,2022-02-08-18-40-27,498.19372296333313,3.74,2.001,19.86
3.617599612267158,0.13207182420768787,1.8270467583406995,3.614489717579678,2022-02-08-18-40-28,498.7376208305359,3.74,2.001,19.86
3.6171067420739655,0.13223611064935617,1.82724267359344,3.614604222772143,2022-02-08-18-40-28,499.2549126148224,3.74,2.001,19.86
3.618092482463303,0.13207182420768787,1.8266941108855834,3.614730344433844,2022-02-08-18-40-29,499.78429889678955,3.74,2.001,19.86
3.617928192397593,0.1310861055579628,1.8264981956326967,3.614841530635651,2022-02-08-18-40-29,500.31413674354553,3.74,2.001,19.86
3.617928192397593,0.13437183439228567,1.8270467583398713,3.6149560358286816,2022-02-08-18-40-30,500.85913348197937,3.74,2.001,19.86
3.618092482463303,0.13092181911638923,1.8275561379965997,3.6150821574907495,2022-02-08-18-40-30,501.3724422454834,3.74,2.001,19.86
3.618092482463303,0.1351932666017231,1.8280655176542036,3.6151883652060923,2022-02-08-18-40-31,501.88717555999756,3.74,2.001,19.86
3.6182567725293406,0.1319075377660332,1.8286728549372386,3.61531282737318,2022-02-08-18-40-31,502.4006187915802,3.74,2.001,19.86
3.618092482463303,0.13437183439228567,1.828476939684221,3.6154289920623968,2022-02-08-18-40-32,502.89659881591797,3.74,2.001,19.86
