Vcell, sensor current, smooth current, timestamp, time, supply voltage, supply current, temperature
4.063155523660063,0.07637872116817716,1.2184360325135344,2022-02-08-12-28-00,855.8553354740143,4.14,1.301,19.57
4.063648396688348,0.08015730924243339,1.218749496911634,2022-02-08-12-28-00,856.4007940292358,4.14,1.301,19.57
4.063976978709045,0.07703586691989175,1.2182009342157363,2022-02-08-12-28-01,856.9611375331879,4.14,1.301,19.57
4.063484105678551,0.07835015842373513,1.2176719630444917,2022-02-08-12-28-02,857.4915018081665,4.14,1.301,19.57
4.063484105678551,0.08081445499495299,1.2167315698506325,2022-02-08-12-28-02,858.0061693191528,4.14,1.301,19.57
4.064141269719946,0.07950016349005606,1.2162613732538141,2022-02-08-12-28-03,858.5494763851166,4.14,1.301,19.57
4.063976978709045,0.0818001736240012,1.2162809647787398,2022-02-08-12-28-03,859.079478263855,4.14,1.301,19.57
4.063648396688348,0.0827858922533748,1.216437696977708,2022-02-08-12-28-04,859.6245350837708,4.14,1.301,19.57
4.064141269719946,0.07851444486175468,1.216633612226207,2022-02-08-12-28-04,860.20046210289,4.14,1.301,19.57
4.064305560731215,0.07999302280432577,1.2169862596733436,2022-02-08-12-28-05,860.74431848526,4.14,1.301,19.57
4.064469851742853,0.08015730924243339,1.217613188468642,2022-02-08-12-28-05,861.3241076469421,4.14,1.301,19.57
4.064305560731215,0.079828736366227,1.2179462443912734,2022-02-08-12-28-06,861.8510630130768,4.14,1.301,19.57
4.064469851742853,0.0806501685568097,1.2182597087890406,2022-02-08-12-28-06,862.3824417591095,4.14,1.301,19.57
4.064469851742853,0.08130731430943663,1.218886637584429,2022-02-08-12-28-07,862.932079076767,4.14,1.301,19.57
4.064141269719946,0.08032159568054992,1.2190433697832141,2022-02-08-12-28-08,863.4781007766724,4.14,1.301,19.57
4.065455597820414,0.08147160074761581,1.2187299053853187,2022-02-08-12-28-08,864.0257589817047,4.14,1.301,19.57
4.064798433767233,0.07769301267174411,1.218690722335583,2022-02-08-12-28-09,864.5716428756714,4.14,1.301,19.57
4.0646341427548585,0.08048588211867536,1.2184752155621421,2022-02-08-12-28-09,865.1158330440521,4.14,1.301,19.57
4.064962724779975,0.08311446512990554,1.2187103138604387,2022-02-08-12-28-10,865.6478049755096,4.14,1.301,19.57
4.065291306806566,0.08081445499495299,1.219023778257774,2022-02-08-12-28-10,866.163289308548,4.14,1.301,19.57
4.064962724779975,0.0818001736240012,1.218612356235212,2022-02-08-12-28-11,866.6952085494995,4.14,1.301,19.57
4.064962724779975,0.08048588211867536,1.2192784680806066,2022-02-08-12-28-11,867.2417719364166,4.14,1.301,19.57
4.065455597820414,0.08048588211867536,1.2190041867325223,2022-02-08-12-28-12,867.7557058334351,4.14,1.301,19.57
4.065127015793086,0.07785729910972883,1.2193372426554483,2022-02-08-12-28-12,868.2739064693451,4.14,1.301,19.57
4.0646341427548585,0.08048588211867536,1.2195919324787032,2022-02-08-12-28-13,868.7844128608704,4.14,1.301,19.57
4.06561988883463,0.0829501786916356,1.2201209036500051,2022-02-08-12-28-13,869.3293623924255,4.14,1.301,19.57
4.064469851742853,0.07950016349005606,1.2200229460257042,2022-02-08-12-28-14,869.8596837520599,4.14,1.301,19.57
4.065455597820414,0.08015730924243339,1.2194156087551073,2022-02-08-12-28-14,870.377197265625,4.14,1.301,19.57
4.06561988883463,0.08163588718580399,1.219846622302101,2022-02-08-12-28-15,870.9057016372681,4.14,1.301,19.57
4.065784179849214,0.0827858922533748,1.2202384527994556,2022-02-08-12-28-16,871.4700882434845,4.14,1.301,19.57
4.06561988883463,0.07966444992813711,1.2197094816281489,2022-02-08-12-28-16,871.9856131076813,4.14,1.301,19.57
4.06561988883463,0.08229303293864712,1.219827030777354,2022-02-08-12-28-17,872.5036096572876,4.14,1.301,19.57
4.066112761879487,0.07884301773782001,1.219396017230518,2022-02-08-12-28-17,873.0461418628693,4.14,1.301,19.57
4.066112761879487,0.08114302787126643,1.2185535816611321,2022-02-08-12-28-18,873.5923392772675,4.14,1.301,19.57
4.065948470864166,0.08114302787126643,1.2194743833293473,2022-02-08-12-28-18,874.136147737503,4.14,1.301,19.57
4.066441343911235,0.07687158048195022,1.2190629613075334,2022-02-08-12-28-19,874.7000551223755,4.14,1.301,19.57
4.066441343911235,0.0818001736240012,1.21939601722985,2022-02-08-12-28-19,875.2477355003357,4.14,1.301,19.57
4.066112761879487,0.079828736366227,1.2196507070528861,2022-02-08-12-28-20,875.7926549911499,4.14,1.301,19.57
4.065948470864166,0.07884301773782001,1.2195135663787924,2022-02-08-12-28-20,876.3389120101929,4.14,1.301,19.57
4.0662770528951775,0.07999302280432577,1.2189454121578194,2022-02-08-12-28-21,876.886794090271,4.14,1.301,19.57
