Vbattery, sensor current, sma current, sma Vbattery, error, sma error, timestamp, time, supply voltage, supply current
3.4815699986032604,-0.003801739596783312,0.2021602264065256,3.476903513216829,0.00029870816547304484,0.0002960931965696266,2022-07-06-11-36-57,869.9394972324371,3.53,0.501
3.481405709106697,-0.007416062712483979,0.20198390163499796,3.4770080610741547,0.00030036765533732207,0.0002958417590872299,2022-07-06-11-36-58,871.0375010967255,3.53,0.501
3.481405709106697,-0.005608901154238604,0.20157247716837692,3.4771043114827824,0.00029207020663954056,0.00029543945889897485,2022-07-06-11-36-59,872.1436202526093,3.53,0.501
3.4817342881000277,-0.007087487883652734,0.20145492732069412,3.4772071998506267,0.0002920702068849155,0.0002950036336678928,2022-07-06-11-37-01,873.2501199245453,3.53,0.501
3.481898577596997,-0.005937475982951343,0.2014353356794172,3.4773134071980785,0.0002920702070137373,0.0002946180959971326,2022-07-06-11-37-02,874.3440816402435,3.53,0.501
3.481898577596997,-0.009880373929570103,0.20116105270134635,3.477414636076305,0.00028709173778894355,0.0002941655082313803,2022-07-06-11-37-03,875.4373621940613,3.53,0.501
3.481241419610335,-0.007580350126909552,0.200847586440884,3.4775075675053255,0.00029207020750449174,0.0002937967330771527,2022-07-06-11-37-04,876.5353870391846,3.53,0.501
3.481898577596997,-0.007416062712483979,0.20059289510425332,3.477608796383553,0.00029704867722004,0.0002935452955757431,2022-07-06-11-37-05,877.6412832736969,3.53,0.501
3.482555735586903,-0.0026517276969898473,0.2011806443424575,3.4777133442417805,0.0003003676572206371,0.00029334414564108856,2022-07-06-11-37-06,878.7361357212067,3.53,0.501
3.4823914460891223,-0.004623176668256793,0.20127860254882265,3.47781789209988,0.0003003676573494903,0.0002931597582260988,2022-07-06-11-37-07,879.8294966220856,3.53,0.501
3.481898577596997,-0.0052803263255519865,0.20133737747264882,3.4779124830191113,0.0003003676577176223,0.00029299213332903385,2022-07-06-11-37-08,880.920895576477,3.53,0.501
3.48206286709417,-0.008730362028075263,0.20110227777721693,3.4780070739384605,0.00030036765783420687,0.000292841270951612,2022-07-06-11-37-09,882.0274126529694,3.53,0.501
3.482555735586903,-0.001666003211700448,0.20170961865656306,3.4781066433274326,0.0003053461274577748,0.000292757458666751,2022-07-06-11-37-10,883.1192672252655,3.53,0.501
3.4827200250848867,-0.003966027011065125,0.20159206880896866,3.4782045532267696,0.0003036866378225714,0.0002926568838560006,2022-07-06-11-37-12,884.2124943733215,3.53,0.501
3.48206286709417,-0.0026517276969898473,0.2019839016343604,3.4782925061870826,0.00030700561780276284,0.00029260659661194143,2022-07-06-11-37-13,885.317785024643,3.53,0.501
3.483048604081462,-0.007744637541341776,0.20194471835178998,3.4783920755764237,0.00031530306730632405,0.00029264012198701044,2022-07-06-11-37-14,886.3942635059357,3.53,0.501
3.4827200250848867,-0.004623176668256793,0.20208185984070673,3.47848998547576,0.00031696255730972675,0.0002926904098852669,2022-07-06-11-37-15,887.4889588356018,3.53,0.501
3.4827200250848867,-0.004951751496891407,0.20198390163435312,3.4785812574160455,0.0003103245982575601,0.00029267364768368936,2022-07-06-11-37-16,888.5874392986298,3.53,0.501
3.483048604081462,-0.006266050811690276,0.2021994096884685,3.478675848336094,0.00031364357802094627,0.00029270717305103765,2022-07-06-11-37-17,889.6884875297546,3.53,0.501
3.4823914460891223,-0.0052803263255519865,0.20186635178691822,3.478762141806856,0.0003186220477713802,0.00029284127355183224,2022-07-06-11-37-18,890.794136762619,3.53,0.501
3.4832128935800535,-0.005937475982951343,0.20159206880911176,3.478856732727021,0.0003269194971747252,0.0002931932868394314,2022-07-06-11-37-19,891.8990285396576,3.53,0.501
3.483048604081462,-0.003966027011065125,0.20186635178693998,3.4789513236470695,0.00032691949729134125,0.0002935453001261909,2022-07-06-11-37-20,892.974499464035,3.53,0.501
3.4832128935800535,-0.0047874640825708616,0.20188594342821226,3.4790425955876927,0.00032360051786552564,0.0002938135007994516,2022-07-06-11-37-21,894.0511410236359,3.53,0.501
3.483048604081462,-0.0057731885685917,0.2019055350694892,3.479132208038431,0.00032526000775028925,0.00029411522651769367,2022-07-06-11-37-23,895.1593325138092,3.53,0.501
3.4832128935800535,-0.006430338226069587,0.20217981804748197,3.479221820489278,0.00032526000786077324,0.0002944337147559268,2022-07-06-11-37-24,896.2413828372955,3.53,0.501
3.483541472577846,-0.0054446137398920375,0.20221900133003354,3.479313092430126,0.0003269194978601343,0.00029478572803834255,2022-07-06-11-37-25,897.3280863761902,3.53,0.501
3.4837057620770464,-0.006923200469247041,0.20204267655852706,3.4794093428404147,0.00032526000820044766,0.0002951209787949074,2022-07-06-11-37-26,898.4645104408264,3.53,0.501
3.483541472577846,-0.008730362028075263,0.20186635178694248,3.47949231733235,0.0003153030696284979,0.00029528860431606626,2022-07-06-11-37-27,899.5728120803833,3.53,0.501
3.48387005157645,-0.0052803263255519865,0.2021014514822892,3.479585248763203,0.000311984090278478,0.00029535565470102394,2022-07-06-11-37-28,900.664299249649,3.53,0.501
3.484198630575865,-0.006266050811690276,0.20212104312356846,3.4796765207045013,0.0003103246007231972,0.00029543946760134267,2022-07-06-11-37-29,901.7522978782654,3.53,0.501
