Vcell1, current, time, supply voltage, supply current, temperature
4.199352897937031,-0.023507432056835614,2022_02_03_13_38_33,4.2,0.004,19.47
4.199024315299425,-0.027614592943323635,2022_02_03_13_38_34,4.2,0.004,19.47
4.199681480576158,-0.023836004927741003,2022_02_03_13_38_35,4.2,0.003,19.47
4.1995171892564045,-0.021207421960542795,2022_02_03_13_38_36,4.2,0.004,19.47
4.200010063216808,-0.022193140573231282,2022_02_03_13_38_38,4.2,0.003,19.47
4.199352897937031,-0.025643155717758846,2022_02_03_13_38_39,4.2,0.003,19.47
4.199681480576158,-0.024821723540469402,2022_02_03_13_38_40,4.2,0.004,19.47
4.199352897937031,-0.02202885413778244,2022_02_03_13_38_41,4.2,0.004,19.47
4.1995171892564045,-0.02202885413778244,2022_02_03_13_38_42,4.2,0.004,19.47
4.199845771896293,-0.02071456265420217,2022_02_03_13_38_43,4.2,0.004,19.47
4.199845771896293,-0.024493150669557782,2022_02_03_13_38_44,4.2,0.003,19.47
4.199352897937031,-0.022521713444130016,2022_02_03_13_38_45,4.2,0.004,19.47
4.199681480576158,-0.028107452249732524,2022_02_03_13_38_46,4.2,0.004,19.47
4.199845771896293,-0.024164577798648355,2022_02_03_13_38_48,4.2,0.004,19.47
4.1995171892564045,-0.021864567702333908,2022_02_03_13_38_49,4.2,0.003,19.47
4.199681480576158,-0.0243288642341028,2022_02_03_13_38_50,4.2,0.004,19.47
4.199352897937031,-0.025314582846841217,2022_02_03_13_38_51,4.2,0.003,19.47
4.1995171892564045,-0.024493150669557782,2022_02_03_13_38_52,4.2,0.004,19.47
4.199188606618038,-0.024657437105013308,2022_02_03_13_38_53,4.2,0.004,19.47
4.199681480576158,-0.026793160765991912,2022_02_03_13_38_54,4.2,0.004,19.47
4.199352897937031,-0.024000291363194426,2022_02_03_13_38_55,4.2,0.004,19.47
4.199845771896293,-0.024657437105013308,2022_02_03_13_38_57,4.2,0.004,19.47
4.200338645858979,-0.021043135525095687,2022_02_03_13_38_58,4.2,0.004,19.47
4.199845771896293,-0.026464587895064617,2022_02_03_13_38_59,4.2,0.004,19.47
4.199845771896293,-0.024164577798648355,2022_02_03_13_39_00,4.2,0.003,19.47
4.1995171892564045,-0.022521713444130016,2022_02_03_13_39_01,4.2,0.004,19.47
4.1995171892564045,-0.030078889475450843,2022_02_03_13_39_02,4.2,0.004,19.47
4.199845771896293,-0.025643155717758846,2022_02_03_13_39_03,4.2,0.003,19.47
4.199681480576158,-0.025314582846841217,2022_02_03_13_39_04,4.2,0.003,19.47
4.1995171892564045,-0.021207421960542795,2022_02_03_13_39_06,4.2,0.003,19.47
4.1995171892564045,-0.025314582846841217,2022_02_03_13_39_07,4.2,0.003,19.47
4.199352897937031,-0.023671718492288073,2022_02_03_13_39_08,4.2,0.003,19.47
4.199681480576158,-0.02515029641138334,2022_02_03_13_39_09,4.2,0.003,19.47
4.199681480576158,-0.024657437105013308,2022_02_03_13_39_10,4.2,0.003,19.47
4.199352897937031,-0.026464587895064617,2022_02_03_13_39_11,4.2,0.003,19.47
4.200010063216808,-0.026793160765991912,2022_02_03_13_39_12,4.2,0.004,19.47
4.1995171892564045,-0.029586030169008043,2022_02_03_13_39_13,4.2,0.004,19.47
4.199845771896293,-0.020878849089648814,2022_02_03_13_39_15,4.2,0.004,19.47
4.199845771896293,-0.022850286315030242,2022_02_03_13_39_16,4.2,0.003,19.47
4.200010063216808,-0.02613601502414023,2022_02_03_13_39_17,4.2,0.004,19.47
4.199681480576158,-0.023014572750480945,2022_02_03_13_39_18,4.2,0.004,19.47
4.199681480576158,-0.024657437105013308,2022_02_03_13_39_19,4.2,0.004,19.47
4.199845771896293,-0.024821723540469402,2022_02_03_13_39_20,4.2,0.004,19.47
4.1995171892564045,-0.02137170839599016,2022_02_03_13_39_21,4.2,0.003,19.47
4.199845771896293,-0.02498600997592608,2022_02_03_13_39_22,4.2,0.004,19.47
4.199845771896293,-0.025643155717758846,2022_02_03_13_39_23,4.2,0.003,19.47
4.199352897937031,-0.025643155717758846,2022_02_03_13_39_25,4.2,0.003,19.47
4.1995171892564045,-0.02137170839599016,2022_02_03_13_39_26,4.2,0.003,19.47
4.200010063216808,-0.023178859185932064,2022_02_03_13_39_27,4.2,0.003,19.47
4.199352897937031,-0.022193140573231282,2022_02_03_13_39_28,4.2,0.003,19.47
4.199845771896293,-0.02153599483143779,2022_02_03_13_39_29,4.2,0.003,19.47
4.199352897937031,-0.02498600997592608,2022_02_03_13_39_30,4.2,0.003,19.47
4.199845771896293,-0.022521713444130016,2022_02_03_13_39_31,4.2,0.004,19.47
4.199352897937031,-0.022193140573231282,2022_02_03_13_39_32,4.2,0.004,19.47
4.199845771896293,-0.02515029641138334,2022_02_03_13_39_34,4.2,0.004,19.47
4.1995171892564045,-0.024493150669557782,2022_02_03_13_39_35,4.2,0.004,19.47
4.200174354537703,-0.025807442153218632,2022_02_03_13_39_36,4.2,0.003,19.47
4.199681480576158,-0.02728602007238856,2022_02_03_13_39_37,4.2,0.003,19.47
4.199845771896293,-0.023671718492288073,2022_02_03_13_39_38,4.2,0.003,19.47
4.199681480576158,-0.0243288642341028,2022_02_03_13_39_39,4.2,0.004,19.47
4.199845771896293,-0.02728602007238856,2022_02_03_13_39_40,4.2,0.003,19.47
4.1995171892564045,-0.022193140573231282,2022_02_03_13_39_41,4.2,0.003,19.47
4.199845771896293,-0.024821723540469402,2022_02_03_13_39_42,4.2,0.004,19.47
4.199352897937031,-0.025971728588679098,2022_02_03_13_39_44,4.2,0.004,19.47
4.1995171892564045,-0.023178859185932064,2022_02_03_13_39_45,4.2,0.004,19.47
4.199681480576158,-0.024493150669557782,2022_02_03_13_39_46,4.2,0.004,19.47
4.1995171892564045,-0.024000291363194426,2022_02_03_13_39_47,4.2,0.004,19.47
4.199681480576158,-0.027614592943323635,2022_02_03_13_39_48,4.2,0.004,19.47
4.199845771896293,-0.024657437105013308,2022_02_03_13_39_49,4.2,0.003,19.47
4.199845771896293,-0.024493150669557782,2022_02_03_13_39_50,4.2,0.004,19.47
4.1995171892564045,-0.028764597991623363,2022_02_03_13_39_51,4.2,0.003,19.47
4.1995171892564045,-0.022521713444130016,2022_02_03_13_39_53,4.2,0.004,19.47
4.199845771896293,-0.024657437105013308,2022_02_03_13_39_54,4.2,0.004,19.47
4.199845771896293,-0.02630030145960207,2022_02_03_13_39_55,4.2,0.003,19.47
4.199681480576158,-0.02745030650785569,2022_02_03_13_39_56,4.2,0.004,19.47
4.200338645858979,-0.024164577798648355,2022_02_03_13_39_57,4.2,0.003,19.47
4.199352897937031,-0.022685999879579942,2022_02_03_13_39_58,4.2,0.004,19.47
4.200010063216808,-0.022850286315030242,2022_02_03_13_39_59,4.2,0.003,19.47
4.199681480576158,-0.025971728588679098,2022_02_03_13_40_00,4.2,0.003,19.47
4.1995171892564045,-0.022357427008680472,2022_02_03_13_40_01,4.2,0.003,19.47
4.199188606618038,-0.023836004927741003,2022_02_03_13_40_03,4.2,0.003,19.47
4.199352897937031,-0.02728602007238856,2022_02_03_13_40_04,4.2,0.003,19.47
4.200010063216808,-0.022521713444130016,2022_02_03_13_40_05,4.2,0.003,19.47
4.200338645858979,-0.026464587895064617,2022_02_03_13_40_06,4.2,0.003,19.47
4.199188606618038,-0.022521713444130016,2022_02_03_13_40_07,4.2,0.003,19.47
4.199681480576158,-0.028764597991623363,2022_02_03_13_40_08,4.2,0.003,19.47
4.199681480576158,-0.02498600997592608,2022_02_03_13_40_09,4.2,0.003,19.47
4.199352897937031,-0.02630030145960207,2022_02_03_13_40_10,4.2,0.003,19.47
4.199188606618038,-0.026628874330527887,2022_02_03_13_40_12,4.2,0.003,19.47
4.200010063216808,-0.024164577798648355,2022_02_03_13_40_13,4.2,0.003,19.47
4.199845771896293,-0.021700281266885703,2022_02_03_13_40_14,4.2,0.003,19.47
4.200010063216808,-0.023671718492288073,2022_02_03_13_40_15,4.2,0.003,19.47
4.199845771896293,-0.025807442153218632,2022_02_03_13_40_16,4.2,0.003,19.47
4.199352897937031,-0.023507432056835614,2022_02_03_13_40_17,4.2,0.003,19.47
4.199352897937031,-0.022357427008680472,2022_02_03_13_40_18,4.2,0.003,19.47
4.200174354537703,-0.02630030145960207,2022_02_03_13_40_19,4.2,0.003,19.47
4.199352897937031,-0.029421743733529154,2022_02_03_13_40_21,4.2,0.003,19.47
4.199845771896293,-0.024493150669557782,2022_02_03_13_40_22,4.2,0.003,19.47
4.199845771896293,-0.02613601502414023,2022_02_03_13_40_23,4.2,0.003,19.47
4.199352897937031,-0.028928884427098372,2022_02_03_13_40_24,4.2,0.003,19.47
4.199845771896293,-0.022521713444130016,2022_02_03_13_40_25,4.2,0.004,19.47
4.1995171892564045,-0.025807442153218632,2022_02_03_13_40_26,4.2,0.003,19.47
4.1995171892564045,-0.027614592943323635,2022_02_03_13_40_27,4.2,0.003,19.47
4.1995171892564045,-0.024000291363194426,2022_02_03_13_40_28,4.2,0.003,19.47
4.200010063216808,-0.02153599483143779,2022_02_03_13_40_30,4.2,0.003,19.47
4.199845771896293,-0.022193140573231282,2022_02_03_13_40_31,4.2,0.003,19.47
4.199681480576158,-0.027121733636922232,2022_02_03_13_40_32,4.2,0.004,19.47
4.199845771896293,-0.022521713444130016,2022_02_03_13_40_33,4.2,0.003,19.47
4.199352897937031,-0.022193140573231282,2022_02_03_13_40_34,4.2,0.003,19.47
4.199188606618038,-0.022357427008680472,2022_02_03_13_40_35,4.2,0.003,19.47
4.200010063216808,-0.02860031155614929,2022_02_03_13_40_36,4.2,0.003,19.47
4.199845771896293,-0.026628874330527887,2022_02_03_13_40_37,4.2,0.003,19.47
4.199352897937031,-0.02515029641138334,2022_02_03_13_40_39,4.2,0.003,19.47
4.200010063216808,-0.024164577798648355,2022_02_03_13_40_40,4.2,0.003,19.47
4.199845771896293,-0.02515029641138334,2022_02_03_13_40_41,4.2,0.003,19.47
4.199845771896293,-0.024164577798648355,2022_02_03_13_40_42,4.2,0.003,19.47
4.200502937180636,-0.023014572750480945,2022_02_03_13_40_43,4.2,0.003,19.47
4.1995171892564045,-0.02137170839599016,2022_02_03_13_40_44,4.2,0.003,19.47
4.199681480576158,-0.023507432056835614,2022_02_03_13_40_45,4.2,0.003,19.47
4.1995171892564045,-0.025478869282299713,2022_02_03_13_40_47,4.2,0.003,19.47
4.1995171892564045,-0.026793160765991912,2022_02_03_13_40_48,4.2,0.003,19.47
4.199024315299425,-0.023836004927741003,2022_02_03_13_40_49,4.2,0.003,19.47
4.199352897937031,-0.026628874330527887,2022_02_03_13_40_50,4.2,0.003,19.47
4.199845771896293,-0.02515029641138334,2022_02_03_13_40_51,4.2,0.004,19.47
4.199681480576158,-0.023178859185932064,2022_02_03_13_40_52,4.2,0.002,19.47
4.199352897937031,-0.01890741186429952,2022_02_03_13_40_53,4.2,0.003,19.47
4.199845771896293,-0.025478869282299713,2022_02_03_13_40_54,4.2,0.003,19.47
4.199681480576158,-0.024493150669557782,2022_02_03_13_40_55,4.2,0.003,19.47
4.199681480576158,-0.025807442153218632,2022_02_03_13_40_57,4.2,0.004,19.47
4.1995171892564045,-0.02515029641138334,2022_02_03_13_40_58,4.2,0.003,19.47
4.1995171892564045,-0.022685999879579942,2022_02_03_13_40_59,4.2,0.003,19.47
4.200010063216808,-0.024000291363194426,2022_02_03_13_41_00,4.2,0.003,19.47
4.199352897937031,-0.024493150669557782,2022_02_03_13_41_01,4.2,0.003,19.47
4.199681480576158,-0.026628874330527887,2022_02_03_13_41_02,4.2,0.003,19.47
4.1995171892564045,-0.02334314562138362,2022_02_03_13_41_03,4.2,0.003,19.47
4.199352897937031,-0.024164577798648355,2022_02_03_13_41_04,4.2,0.003,19.47
4.200502937180636,-0.025807442153218632,2022_02_03_13_41_05,4.2,0.003,19.47
4.1995171892564045,-0.023178859185932064,2022_02_03_13_41_07,4.2,0.003,19.47
4.199681480576158,-0.024657437105013308,2022_02_03_13_41_08,4.2,0.003,19.47
4.199681480576158,-0.02498600997592608,2022_02_03_13_41_09,4.2,0.003,19.47
4.200010063216808,-0.025314582846841217,2022_02_03_13_41_10,4.2,0.004,19.47
4.1995171892564045,-0.026464587895064617,2022_02_03_13_41_11,4.2,0.003,19.47
4.199845771896293,-0.025314582846841217,2022_02_03_13_41_12,4.2,0.003,19.47
4.1995171892564045,-0.023014572750480945,2022_02_03_13_41_13,4.2,0.004,19.47
4.200338645858979,-0.022850286315030242,2022_02_03_13_41_14,4.2,0.003,19.47
4.199352897937031,-0.022357427008680472,2022_02_03_13_41_16,4.2,0.003,19.47
4.199681480576158,-0.024821723540469402,2022_02_03_13_41_17,4.2,0.003,19.47
4.199681480576158,-0.021207421960542795,2022_02_03_13_41_18,4.2,0.004,19.47
4.198860023981193,-0.021864567702333908,2022_02_03_13_41_19,4.2,0.003,19.47
4.199681480576158,-0.021207421960542795,2022_02_03_13_41_20,4.2,0.003,19.47
4.199188606618038,-0.025971728588679098,2022_02_03_13_41_21,4.2,0.003,19.47
4.199188606618038,-0.024164577798648355,2022_02_03_13_41_22,4.2,0.003,19.47
4.199845771896293,-0.0243288642341028,2022_02_03_13_41_23,4.2,0.003,19.47
4.199681480576158,-0.02745030650785569,2022_02_03_13_41_24,4.2,0.003,19.47
4.199024315299425,-0.025643155717758846,2022_02_03_13_41_26,4.2,0.003,19.47
4.200174354537703,-0.02613601502414023,2022_02_03_13_41_27,4.2,0.004,19.47
4.1995171892564045,-0.024657437105013308,2022_02_03_13_41_28,4.2,0.004,19.47
4.199681480576158,-0.023014572750480945,2022_02_03_13_41_29,4.2,0.004,19.47
4.1995171892564045,-0.023671718492288073,2022_02_03_13_41_30,4.2,0.004,19.47
4.199681480576158,-0.024164577798648355,2022_02_03_13_41_31,4.2,0.004,19.47
4.1995171892564045,-0.024000291363194426,2022_02_03_13_41_32,4.2,0.003,19.47
4.199845771896293,-0.025314582846841217,2022_02_03_13_41_33,4.2,0.003,19.47
4.1995171892564045,-0.023507432056835614,2022_02_03_13_41_34,4.2,0.003,19.47
4.199681480576158,-0.021700281266885703,2022_02_03_13_41_35,4.2,0.004,19.47
4.199845771896293,-0.022357427008680472,2022_02_03_13_41_37,4.2,0.004,19.47
4.199352897937031,-0.023671718492288073,2022_02_03_13_41_38,4.2,0.004,19.47
4.199845771896293,-0.02202885413778244,2022_02_03_13_41_39,4.2,0.004,19.47
4.199681480576158,-0.02498600997592608,2022_02_03_13_41_40,4.2,0.004,19.47
4.199681480576158,-0.02515029641138334,2022_02_03_13_41_41,4.2,0.003,19.47
4.199681480576158,-0.02515029641138334,2022_02_03_13_41_42,4.2,0.004,19.47
4.199845771896293,-0.024821723540469402,2022_02_03_13_41_43,4.2,0.004,19.47
4.199681480576158,-0.023671718492288073,2022_02_03_13_41_45,4.2,0.004,19.47
4.199352897937031,-0.028764597991623363,2022_02_03_13_41_46,4.2,0.004,19.47
4.199845771896293,-0.027614592943323635,2022_02_03_13_41_47,4.2,0.004,19.47
4.199681480576158,-0.02137170839599016,2022_02_03_13_41_48,4.2,0.004,19.47
4.198860023981193,-0.024821723540469402,2022_02_03_13_41_49,4.2,0.004,19.47
4.200174354537703,-0.025971728588679098,2022_02_03_13_41_50,4.2,0.004,19.47
4.199352897937031,-0.023014572750480945,2022_02_03_13_41_51,4.2,0.003,19.47
4.200174354537703,-0.026464587895064617,2022_02_03_13_41_52,4.2,0.004,19.47
4.200010063216808,-0.024000291363194426,2022_02_03_13_41_54,4.2,0.004,19.47
4.200010063216808,-0.023836004927741003,2022_02_03_13_41_55,4.2,0.003,19.47
4.200010063216808,-0.022850286315030242,2022_02_03_13_41_56,4.2,0.004,19.47
4.1995171892564045,-0.025478869282299713,2022_02_03_13_41_57,4.2,0.004,19.47
4.199845771896293,-0.021207421960542795,2022_02_03_13_41_58,4.2,0.004,19.47
4.199845771896293,-0.024000291363194426,2022_02_03_13_41_59,4.2,0.003,19.47
4.1995171892564045,-0.026957447201456687,2022_02_03_13_42_00,4.2,0.004,19.47
4.199681480576158,-0.023671718492288073,2022_02_03_13_42_01,4.2,0.004,19.47
4.199681480576158,-0.023178859185932064,2022_02_03_13_42_03,4.2,0.003,19.47
4.1995171892564045,-0.025643155717758846,2022_02_03_13_42_04,4.2,0.004,19.47
4.1995171892564045,-0.025807442153218632,2022_02_03_13_42_05,4.2,0.003,19.47
4.200010063216808,-0.024821723540469402,2022_02_03_13_42_06,4.2,0.004,19.47
4.1995171892564045,-0.024657437105013308,2022_02_03_13_42_07,4.2,0.004,19.47
4.199352897937031,-0.023836004927741003,2022_02_03_13_42_08,4.2,0.004,19.47
4.200010063216808,-0.025314582846841217,2022_02_03_13_42_09,4.2,0.003,19.47
4.200174354537703,-0.022357427008680472,2022_02_03_13_42_10,4.2,0.003,19.47
4.200010063216808,-0.02334314562138362,2022_02_03_13_42_12,4.2,0.003,19.47
4.1995171892564045,-0.02630030145960207,2022_02_03_13_42_13,4.2,0.003,19.47
4.199845771896293,-0.02613601502414023,2022_02_03_13_42_14,4.2,0.003,19.47
4.1995171892564045,-0.026464587895064617,2022_02_03_13_42_15,4.2,0.003,19.47
4.1995171892564045,-0.024000291363194426,2022_02_03_13_42_16,4.2,0.004,19.47
4.199845771896293,-0.02515029641138334,2022_02_03_13_42_17,4.2,0.003,19.47
4.1995171892564045,-0.019564557606080633,2022_02_03_13_42_18,4.2,0.004,19.47
4.1995171892564045,-0.023014572750480945,2022_02_03_13_42_19,4.2,0.004,19.47
4.200502937180636,-0.025643155717758846,2022_02_03_13_42_21,4.2,0.003,19.47
4.1995171892564045,-0.02334314562138362,2022_02_03_13_42_22,4.2,0.004,19.47
4.200010063216808,-0.022521713444130016,2022_02_03_13_42_23,4.2,0.003,19.47
4.199681480576158,-0.025643155717758846,2022_02_03_13_42_24,4.2,0.003,19.47
4.199845771896293,-0.025643155717758846,2022_02_03_13_42_25,4.2,0.003,19.47
4.199845771896293,-0.025643155717758846,2022_02_03_13_42_26,4.2,0.004,19.47
4.200010063216808,-0.024821723540469402,2022_02_03_13_42_27,4.2,0.003,19.47
4.199845771896293,-0.025314582846841217,2022_02_03_13_42_28,4.2,0.003,19.47
4.200174354537703,-0.02613601502414023,2022_02_03_13_42_29,4.2,0.004,19.47
4.199681480576158,-0.024657437105013308,2022_02_03_13_42_31,4.2,0.003,19.47
4.199352897937031,-0.023671718492288073,2022_02_03_13_42_32,4.2,0.004,19.47
4.199188606618038,-0.024657437105013308,2022_02_03_13_42_33,4.2,0.004,19.47
4.199845771896293,-0.02515029641138334,2022_02_03_13_42_34,4.2,0.003,19.47
4.199352897937031,-0.025643155717758846,2022_02_03_13_42_35,4.2,0.003,19.47
4.199681480576158,-0.021700281266885703,2022_02_03_13_42_36,4.2,0.003,19.47
4.199845771896293,-0.022685999879579942,2022_02_03_13_42_37,4.2,0.003,19.47
4.199352897937031,-0.025314582846841217,2022_02_03_13_42_38,4.2,0.003,19.47
4.199845771896293,-0.024657437105013308,2022_02_03_13_42_40,4.2,0.004,19.47
4.1995171892564045,-0.022850286315030242,2022_02_03_13_42_41,4.2,0.003,19.47
4.199845771896293,-0.02794316581426204,2022_02_03_13_42_42,4.2,0.004,19.47
4.199352897937031,-0.025643155717758846,2022_02_03_13_42_43,4.2,0.004,19.47
4.1995171892564045,-0.025643155717758846,2022_02_03_13_42_44,4.2,0.003,19.47
4.200174354537703,-0.025314582846841217,2022_02_03_13_42_45,4.2,0.004,19.47
4.199681480576158,-0.023671718492288073,2022_02_03_13_42_46,4.2,0.004,19.47
4.200010063216808,-0.024657437105013308,2022_02_03_13_42_47,4.2,0.004,19.47
4.200010063216808,-0.026957447201456687,2022_02_03_13_42_49,4.2,0.003,19.47
4.200010063216808,-0.024000291363194426,2022_02_03_13_42_50,4.2,0.003,19.47
4.199188606618038,-0.026464587895064617,2022_02_03_13_42_51,4.2,0.003,19.47
4.199352897937031,-0.02515029641138334,2022_02_03_13_42_52,4.2,0.004,19.47
4.200174354537703,-0.02137170839599016,2022_02_03_13_42_53,4.2,0.003,19.47
4.200010063216808,-0.022850286315030242,2022_02_03_13_42_54,4.2,0.004,19.47
4.199681480576158,-0.02728602007238856,2022_02_03_13_42_55,4.2,0.004,19.47
4.199681480576158,-0.022850286315030242,2022_02_03_13_42_56,4.2,0.003,19.47
4.1995171892564045,-0.025643155717758846,2022_02_03_13_42_57,4.2,0.004,19.47
4.200174354537703,-0.022357427008680472,2022_02_03_13_42_59,4.2,0.003,19.47
4.199681480576158,-0.02630030145960207,2022_02_03_13_43_00,4.2,0.004,19.47
4.200010063216808,-0.023671718492288073,2022_02_03_13_43_01,4.2,0.003,19.47
4.200174354537703,-0.025478869282299713,2022_02_03_13_43_02,4.2,0.004,19.47
4.199845771896293,-0.025314582846841217,2022_02_03_13_43_03,4.2,0.004,19.47
4.199188606618038,-0.023836004927741003,2022_02_03_13_43_04,4.2,0.004,19.47
4.1995171892564045,-0.02613601502414023,2022_02_03_13_43_05,4.2,0.003,19.47
4.199352897937031,-0.023671718492288073,2022_02_03_13_43_06,4.2,0.003,19.47
4.1995171892564045,-0.023014572750480945,2022_02_03_13_43_07,4.2,0.003,19.47
4.199845771896293,-0.022685999879579942,2022_02_03_13_43_09,4.2,0.004,19.47
4.199681480576158,-0.025807442153218632,2022_02_03_13_43_10,4.2,0.003,19.47
4.1995171892564045,-0.02843602512067614,2022_02_03_13_43_11,4.2,0.003,19.47
4.199845771896293,-0.026628874330527887,2022_02_03_13_43_12,4.2,0.003,19.47
4.1995171892564045,-0.025643155717758846,2022_02_03_13_43_13,4.2,0.003,19.47
4.1995171892564045,-0.02334314562138362,2022_02_03_13_43_14,4.2,0.003,19.47
4.199188606618038,-0.020221703347863412,2022_02_03_13_43_15,4.2,0.003,19.47
4.199845771896293,-0.023671718492288073,2022_02_03_13_43_16,4.2,0.004,19.47
4.199681480576158,-0.027121733636922232,2022_02_03_13_43_17,4.2,0.003,19.47
4.199352897937031,-0.02202885413778244,2022_02_03_13_43_19,4.2,0.003,19.47
4.199352897937031,-0.02613601502414023,2022_02_03_13_43_20,4.2,0.003,19.47
4.199845771896293,-0.025314582846841217,2022_02_03_13_43_21,4.2,0.003,19.47
4.199681480576158,-0.024821723540469402,2022_02_03_13_43_22,4.2,0.003,19.47
4.199352897937031,-0.025314582846841217,2022_02_03_13_43_23,4.2,0.004,19.47
4.1995171892564045,-0.02071456265420217,2022_02_03_13_43_24,4.2,0.003,19.47
4.199681480576158,-0.023014572750480945,2022_02_03_13_43_25,4.2,0.003,19.47
4.199845771896293,-0.023178859185932064,2022_02_03_13_43_26,4.2,0.003,19.47
4.200010063216808,-0.025314582846841217,2022_02_03_13_43_28,4.2,0.003,19.47
4.1995171892564045,-0.025478869282299713,2022_02_03_13_43_29,4.2,0.003,19.47
4.1995171892564045,-0.025807442153218632,2022_02_03_13_43_30,4.2,0.004,19.47
4.199845771896293,-0.023507432056835614,2022_02_03_13_43_31,4.2,0.004,19.47
4.199352897937031,-0.026628874330527887,2022_02_03_13_43_32,4.2,0.004,19.47
4.199845771896293,-0.026628874330527887,2022_02_03_13_43_33,4.2,0.003,19.47
4.1995171892564045,-0.021864567702333908,2022_02_03_13_43_34,4.2,0.003,19.47
4.199024315299425,-0.024000291363194426,2022_02_03_13_43_35,4.2,0.004,19.47
4.1995171892564045,-0.023507432056835614,2022_02_03_13_43_37,4.2,0.003,19.47
4.199681480576158,-0.022850286315030242,2022_02_03_13_43_38,4.2,0.003,19.47
4.199352897937031,-0.024164577798648355,2022_02_03_13_43_39,4.2,0.003,19.47
4.1995171892564045,-0.020878849089648814,2022_02_03_13_43_40,4.2,0.003,19.47
4.1995171892564045,-0.023178859185932064,2022_02_03_13_43_41,4.2,0.004,19.47
4.199681480576158,-0.025971728588679098,2022_02_03_13_43_42,4.2,0.003,19.47
4.1995171892564045,-0.022193140573231282,2022_02_03_13_43_43,4.2,0.003,19.47
4.199352897937031,-0.02498600997592608,2022_02_03_13_43_44,4.2,0.003,19.47
4.1995171892564045,-0.022685999879579942,2022_02_03_13_43_46,4.2,0.003,19.47
4.199845771896293,-0.023178859185932064,2022_02_03_13_43_47,4.2,0.003,19.47
4.200010063216808,-0.025314582846841217,2022_02_03_13_43_48,4.2,0.003,19.47
4.199845771896293,-0.025314582846841217,2022_02_03_13_43_49,4.2,0.004,19.47
4.199845771896293,-0.024000291363194426,2022_02_03_13_43_50,4.2,0.003,19.47
4.1995171892564045,-0.02794316581426204,2022_02_03_13_43_51,4.2,0.003,19.47
4.199845771896293,-0.030243175910933867,2022_02_03_13_43_52,4.2,0.003,19.47
4.199681480576158,-0.022685999879579942,2022_02_03_13_43_53,4.2,0.003,19.47
4.1995171892564045,-0.021864567702333908,2022_02_03_13_43_54,4.2,0.003,19.47
4.199352897937031,-0.026793160765991912,2022_02_03_13_43_56,4.2,0.004,19.47
4.200338645858979,-0.024821723540469402,2022_02_03_13_43_57,4.2,0.003,19.47
4.1995171892564045,-0.026793160765991912,2022_02_03_13_43_58,4.2,0.004,19.47
4.199845771896293,-0.0243288642341028,2022_02_03_13_43_59,4.2,0.003,19.47
4.200338645858979,-0.02137170839599016,2022_02_03_13_44_00,4.2,0.003,19.47
4.1995171892564045,-0.02334314562138362,2022_02_03_13_44_01,4.2,0.003,19.47
4.200010063216808,-0.026957447201456687,2022_02_03_13_44_02,4.2,0.003,19.47
4.199352897937031,-0.021700281266885703,2022_02_03_13_44_03,4.2,0.003,19.47
4.199188606618038,-0.025478869282299713,2022_02_03_13_44_04,4.2,0.004,19.47
4.200174354537703,-0.023671718492288073,2022_02_03_13_44_06,4.2,0.003,19.47
4.1995171892564045,-0.02515029641138334,2022_02_03_13_44_07,4.2,0.003,19.47
4.1995171892564045,-0.02202885413778244,2022_02_03_13_44_08,4.2,0.003,19.47
4.199352897937031,-0.025314582846841217,2022_02_03_13_44_09,4.2,0.003,19.47
4.200010063216808,-0.0243288642341028,2022_02_03_13_44_10,4.2,0.003,19.47
4.199681480576158,-0.024164577798648355,2022_02_03_13_44_11,4.2,0.003,19.47
4.200010063216808,-0.027778879378792413,2022_02_03_13_44_12,4.2,0.003,19.47
4.1995171892564045,-0.023178859185932064,2022_02_03_13_44_13,4.2,0.003,19.47
4.199681480576158,-0.027778879378792413,2022_02_03_13_44_15,4.2,0.004,19.47
4.1995171892564045,-0.02728602007238856,2022_02_03_13_44_16,4.2,0.003,19.47
4.200174354537703,-0.021864567702333908,2022_02_03_13_44_17,4.2,0.003,19.47
4.199188606618038,-0.025643155717758846,2022_02_03_13_44_18,4.2,0.003,19.47
4.199845771896293,-0.02630030145960207,2022_02_03_13_44_19,4.2,0.003,19.47
4.200010063216808,-0.02202885413778244,2022_02_03_13_44_20,4.2,0.003,19.47
4.199352897937031,-0.02630030145960207,2022_02_03_13_44_21,4.2,0.003,19.47
4.199681480576158,-0.024000291363194426,2022_02_03_13_44_22,4.2,0.003,19.47
4.199845771896293,-0.025807442153218632,2022_02_03_13_44_24,4.2,0.003,19.47
4.199681480576158,-0.025478869282299713,2022_02_03_13_44_25,4.2,0.003,19.47
4.1995171892564045,-0.026628874330527887,2022_02_03_13_44_26,4.2,0.003,19.47
4.199845771896293,-0.025478869282299713,2022_02_03_13_44_27,4.2,0.003,19.47
4.200010063216808,-0.02515029641138334,2022_02_03_13_44_28,4.2,0.003,19.47
4.199845771896293,-0.023178859185932064,2022_02_03_13_44_29,4.2,0.003,19.47
4.199845771896293,-0.021207421960542795,2022_02_03_13_44_30,4.2,0.003,19.47
4.200502937180636,-0.02630030145960207,2022_02_03_13_44_31,4.2,0.003,19.47
4.1995171892564045,-0.022521713444130016,2022_02_03_13_44_33,4.2,0.003,19.47
4.1995171892564045,-0.025314582846841217,2022_02_03_13_44_34,4.2,0.003,19.47
