Vcell, sensor current, smooth current, smooth voltage, timestamp, time, supply voltage, supply current, temperature
3.908557845254775,0.08492161595148251,1.2022926160340297,3.9062677329411075,2022-02-09-11-51-23,1249.9421608448029,3.99,1.301,19.47
3.9075721012472315,0.08196446006220745,1.202762812630693,3.9063324535055517,2022-02-09-11-51-23,1250.4251992702484,3.99,1.301,19.47
3.9082292639175105,0.07802158554772223,1.2025668973821955,3.906407131079994,2022-02-09-11-51-24,1250.8899314403534,3.99,1.301,19.47
3.90773639191427,0.07506442966515742,1.2014893635156858,3.9064701921430114,2022-02-09-11-51-24,1251.388489484787,3.99,1.301,19.47
3.908393554585966,0.0806501685568097,1.2019007855376058,3.9065382317112736,2022-02-09-11-51-25,1251.8551607131958,3.99,1.301,19.47
3.9082292639175105,0.07588586185448104,1.2016852787645482,3.906602952276204,2022-02-09-11-51-25,1252.3230600357056,3.99,1.301,19.47
3.908557845254775,0.07917159061392043,1.2019399685876022,3.9066726513460917,2022-02-09-11-51-26,1252.8203053474426,3.99,1.301,19.47
3.908393554585966,0.07621443473026993,1.2017048702894095,3.9067440099177566,2022-02-09-11-51-26,1253.2935774326324,3.99,1.301,19.47
3.908886426593457,0.07884301773782001,1.2022142499353523,3.906813708987946,2022-02-09-11-51-27,1253.805263519287,3.99,1.301,19.47
3.908722135923939,0.08360732444477036,1.2027432211064861,3.9068784295531516,2022-02-09-11-51-27,1254.3208060264587,3.99,1.301,19.47
3.908722135923939,0.07884301773782001,1.202978319404654,3.9069497881248925,2022-02-09-11-51-28,1254.8040852546692,3.99,1.301,19.47
3.908722135923939,0.08048588211867536,1.2032917838022688,3.9070344227102667,2022-02-09-11-51-28,1255.320906162262,3.99,1.301,19.47
3.909379298604136,0.08032159568054992,1.2035660651501918,3.9071041217809133,2022-02-09-11-51-29,1255.8045964241028,3.99,1.301,19.47
3.908886426593457,0.07966444992813711,1.2035072905756252,3.9071771398547623,2022-02-09-11-51-29,1256.3014550209045,3.99,1.301,19.47
3.9090507172633293,0.07752872623376805,1.2027628126310432,3.9072484984269678,2022-02-09-11-51-30,1256.7982592582703,3.99,1.301,19.47
3.909379298604136,0.07835015842373513,1.2026060804322443,3.907318197497543,2022-02-09-11-51-30,1257.285594701767,3.99,1.301,19.47
3.908886426593457,0.08212874650042275,1.203291783802122,3.9073912155711454,2022-02-09-11-51-31,1257.8324990272522,3.99,1.301,19.47
3.909543589275071,0.07703586691989175,1.202860770255397,3.9074609146418706,2022-02-09-11-51-31,1258.3477931022644,3.99,1.301,19.47
3.909379298604136,0.079828736366227,1.2031546431278968,3.9075355922177577,2022-02-09-11-51-32,1258.8305938243866,3.99,1.301,19.47
3.9092150079335553,0.08015730924243339,1.2034876990503593,3.907605291288698,2022-02-09-11-51-32,1259.329360961914,3.99,1.301,19.47
3.909543589275071,0.079828736366227,1.2039383041217253,3.9076799688645067,2022-02-09-11-51-33,1259.8271009922028,3.99,1.301,19.47
3.909543589275071,0.08081445499495299,1.2045064583422402,3.9077480084337943,2022-02-09-11-51-33,1260.3302872180939,3.99,1.301,19.47
3.9097078799463607,0.08032159568054992,1.2038207549724873,3.9078160480031583,2022-02-09-11-51-34,1260.843737602234,3.99,1.301,19.47
